,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
1743,Big Data - Capstone Project by University of California San Diego,Manik S,"Aug 12, 2019","Unnecessarily prevented me from completing the specialization when I had time to make me pay extra. I had to wait 2 months for the capstone project to start, enough time to make me forget how I dealt with the excessive number of problems in this outdated course.
Trivial assignments. Low quality lectures. Wrong, conflicting and obsolete instructions. Discussion forums are barely moderated and are filled with spam. ",1
1744,Big Data - Capstone Project by University of California San Diego,Payal,"Nov 14, 2018","This is very helpful project where i have applied all learning through ouot journey of this course.Though it was time consuming but worth to invest time, which benefits to upskill my knowledge",5
1745,Big Data - Capstone Project by University of California San Diego,Javed A,"Apr 6, 2020","OMG!
This is the best specialization of my life.
I really enjoyed the dozens of skills in this specialization. 
I have no more words to express my feelings. 
Courses 1,4,5 & 6 are wonderful.
""Machine Learning with Big Data"", ""Graph Analytics with Big Data"" and Capstone courses are mind-blowing.
I have no words to express my feelings. I can say many thanks to the instructors Ilkay Altintas, Amarnath Gupta and Mai Nguyen for delivering such amazing content. 
Big Cheers for Coursera.",5
1746,Big Data - Capstone Project by University of California San Diego,Sabawoon S,"Apr 13, 2018","Very simple but a very informative specialization. This is an excellent introduction, you will need to study some topics like machine learning further to get a better understanding. If this was to be extended to a 10 course Specialization I would love to see more on model selection, model interpretation, regression and regularized regression, error analysis and inferential statistics, model assembling and free text analysis. ",5
1747,Big Data - Capstone Project by University of California San Diego,Kevin M,"Jan 15, 2018","Excellent course for introduction to Big Data. This course covers some of current software that is used in big data processing such as Splunk, Knime, Spark and Neo4j. The course curriculum is designed to help you learn the materials and complete the certification successfully. Great job Professors Ilkay Altintas, Amarnath Gupta, Mai Nguyen. Thank You. 
Kevin Murali",5
1748,Big Data - Capstone Project by University of California San Diego,Helder V,"Jan 16, 2018","In general the course is very good. There is a lack of support, especially when some exercises are proposed and then the final solution to the problem is not available, which requires a lot of search for solutions on the web. Even so, at the end of the course it is possible to get a good knowledge about the complete big data process.",5
1749,Big Data - Capstone Project by University of California San Diego,Daniel E,"May 1, 2021","All in all, I liked the course and learned a lot, however, I am dissapointed at the grading process. Even where i was totally wrong I was given full points which for me devalues the experience quite a bit. 
The peer grading needs an overhaul and people should be punished for overly good Feedback. ",3
1750,Big Data - Capstone Project by University of California San Diego,Carsten K,"Oct 28, 2020","Good project, but needs a big overhaul as many instructions just don't work right out of the box due to recent software updates and it was more difficult to make all the exercise tools work than doing the actual exercises. ",2
1751,Big Data - Capstone Project by University of California San Diego,Christoph R,"Mar 14, 2018","This is all you can expect from an online course, imho:
all the stuff you learned in the courses belonging to the Big Data specialization coming together in hands-on exercises, that not only test your knowledge but also are fun to do and give you a real taste of a Data Scientists work.
In the beginning, it´s a bit overwhelming, how many new technologies and programming languages you are introduced to and have to exercise, but it is definitely worth it. And the course material is well designed, that you do not get lost. You get a lot of help in the instructions, that even beginners should be able to succeed. But there is also enough room to explore and try out the matter on your own.
Like they said: happy learning! Thanks alot Ilkay, Amarnath, Mai, the guy from the hands on instruction videos and all the others who contributed, affiliates.. Eğlence! :)",5
1752,Big Data - Capstone Project by University of California San Diego,José A R N,"Nov 14, 2018","My name is Jose Antonio from Brazil. I am looking for a new Data Scientist career (https://www.linkedin.com/in/joseantonio11).
I did this course to complete my CV in Big Data and better understand the technology.
 The course was excellent and the classes well taught by teachers.
Thank you for the support, course quality and great classes.
Regards.
Jose Antonio.",5
1753,Big Data - Capstone Project by University of California San Diego,Álvaro S L,"May 15, 2017","Try to fix all errors in this Capstone Project. After many weeks perfectly organized and written, this last weeks we have found too many mistakes. So try to fix them, please. Despite this, I am very proud of your and my work with the whole especialization. Congratulations !!!!!",5
1754,Big Data - Capstone Project by University of California San Diego,metan k,"Jun 28, 2020",I would like to thank all the great teachers who provided us this rich learning experience. It was very interesting to learn so much from this specialization. The hands-on are well built to allow understanding of the concepts and the tools.,5
1755,Big Data - Capstone Project by University of California San Diego,Caio S,"Sep 16, 2018",Congratulations for the course preparation and thank you all. It was a very exciting investiment I have performed and I have also learned how to think differently on problem analysis after taking this course.,5
1756,Big Data - Capstone Project by University of California San Diego,Bani C N,"Jul 9, 2020",Really interesting insights into the general overview of the big data specialization with brain-teasing hands-on exercises and a look to hoe reporting various big data analytics should be undertaken,5
1757,Big Data - Capstone Project by University of California San Diego,donald m,"Apr 14, 2018","What a challenge, I came into this course as  a London Black Cab Taxi Driver, I thought the knowledge was hard but this capstone was a challenge more intense than the Knowledge of London!!!",5
1758,Big Data - Capstone Project by University of California San Diego,Suneet T,"Jul 13, 2020",Good exercise to cover the whole essence of many weeks of other courses of the Big Data Specialization.,5
1759,Big Data - Capstone Project by University of California San Diego,Allyson D d L,"Apr 27, 2022","This course was good to provide more practical lessons using Splunk, KNIME, Spark MLlib, and Neo4j.",4
1760,Big Data - Capstone Project by University of California San Diego,Stephen B,"Aug 10, 2020","Very limited opportunities for support; there's no teacher to help instruct, and you are on your own for installing the software.  The Graph Theory course dives into challenging content without a solid base to finish up the graph theory part of the capstone.",2
1761,Big Data - Capstone Project by University of California San Diego,Liangbin C,"Aug 11, 2020","Well the first five courses went pretty smooth. However, when I got to the capstone project, it became a desperate case. I could finish week1 but week2-6 were locked. And it won't be open for a whole month. Apparently I was not the only person who has this issue. People complained about this issue over three months ago but no solution was offered. Of course there is no phone number, and the mysterious live chat option was nowhere to be found. I end up cancel the subscription.  ",1
1762,Big Data - Capstone Project by University of California San Diego,Rahul V,"Apr 20, 2022","Capstone is the hallmark of this Big Data Specialization course. It helped me leverage all my learning and apply it to data-driven analytics problems. The coverage included Hadoop, PySpark, KNIME, Splunk, and Neo4j to inform my understanding of the problem at hand. Project based approach also honed my problem breakdown, recommendation reporting and presentation skills.
I recommend this to all data and analytics practitioners !!",5
1763,Big Data - Capstone Project by University of California San Diego,Saju T M,"Oct 26, 2020","Brilliant assignment. The SPARK one was tough. At end, all the effort would make a lot of sense on how problems could be approached. Give perspective of how various tools should be used to solve data science problems",5
1764,Big Data - Capstone Project by University of California San Diego,Rambabu A,"May 16, 2018",This has been excellent Learning experience.Instructor and fellow  members shared their valuable information during the course of the Learning and Capstone Project phase. ,5
