,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
3406,Exploratory Data Analysis by Johns Hopkins University,Diqing F,"Aug 23, 2017",The course is interesting and values practicality. The exercises and the projects really helped me a lot in grasping the knowledge!,5
3407,Exploratory Data Analysis by Johns Hopkins University,Nikodem L,"Feb 9, 2016","This has been a great course. Accompanies by a book, it constitutes a great piece of material about exploring and visualizing data.",5
3408,Exploratory Data Analysis by Johns Hopkins University,Bhargava B,"Apr 2, 2018",This course really helps you to learn the fundamental exploration techniques. The assignments and the examples are really helpful.,5
3409,Exploratory Data Analysis by Johns Hopkins University,Marat K,"Dec 2, 2017","Very good introduction to Exploratory data analysis for beginners, the material is structural, lectures are interesting and useful",5
3410,Exploratory Data Analysis by Johns Hopkins University,Amith c,"Feb 10, 2016",A Must have course for beginners in Data Exploration and Analysis. The best part is that exposure to these amazing concepts in R. ,5
3411,Exploratory Data Analysis by Johns Hopkins University,ZAMI K,"Apr 21, 2020","  If you really want to learn, Coursera is the best option. There is a myriad of options and sources this specialization provide.  ",5
3412,Exploratory Data Analysis by Johns Hopkins University,Ted M,"Oct 6, 2016",The lectures in this course included theory and examples on PCA and SVD - however this was missing from the practical materials,5
3413,Exploratory Data Analysis by Johns Hopkins University,Juan H,"Sep 17, 2021","Excelente curso, si deseas aprender a exlporar tus datos este es el curso que debes tomar. Muchas gracias por la oporrtunidad.",5
3414,Exploratory Data Analysis by Johns Hopkins University,Oscar A,"Aug 22, 2020","If you want to know how to use plotting systems like ggplot2 and how to explore your raw data, this course is really Useful!!",5
3415,Exploratory Data Analysis by Johns Hopkins University,Marta R,"Jun 28, 2019","Really good course, with amazing videos and examples. I have learned a lot and I think the projects were really interesting.",5
3416,Exploratory Data Analysis by Johns Hopkins University,Kevin C,"Mar 29, 2016","This was an excellent course full of useful exercises, assignments and lectures.  I took these classes for the data analysis ",5
3417,Exploratory Data Analysis by Johns Hopkins University,Andaru P,"Feb 13, 2016","basic plotting and getting the feel of data, this course really helped tackling that and seeing perspective in data analysis",5
3418,The Pytorch basics you need to start your ML projects by Coursera Project Network,Kyle S,"Nov 22, 2021","Absolute garbage.  A tutorial from the pytorch site would be far better.  Definitions of concepts are few, and incomplete, to outright incorrect.  Very little explanation.  If you don't know anything about ML or pytorch, this will confuse, not help.  If you know about ML but not pytorch, this doesn't cover enough to get you on your way.",1
3419,The Pytorch basics you need to start your ML projects by Coursera Project Network,Yaroslav R,"Aug 26, 2021",Waste of time. ,1
3420,The Pytorch basics you need to start your ML projects by Coursera Project Network,Nicolas C,"Aug 13, 2022",Very short and basic introduction to Torch main commands. I heard a number of ML innacuracies. Overall OK if only wanting to get familiar with the most basic PyTorch commands with videos and following along.,3
3421,The Pytorch basics you need to start your ML projects by Coursera Project Network,kellyleecemcguire@gmail.com,"Nov 12, 2021","Clear instruction, but light on content.",3
3422,The Pytorch basics you need to start your ML projects by Coursera Project Network,Yuri C,"Jul 16, 2022","I could not say that I did not learn anything. However, this was way below expectations. ",2
3423,The Pytorch basics you need to start your ML projects by Coursera Project Network,JAPNEET S D,"Jan 12, 2022",I had some issues in the beginning. But they were very simple to figure out.,4
3424,The Pytorch basics you need to start your ML projects by Coursera Project Network,Xavier D,"Jan 3, 2024","This guided project does :
- teach how to install a PyTorch environment, 
- provide a simple set of instructions using it,
- and begin to apply it, blindly, on a dwarf random data set.

This guided project does *not*:
- provides any understanding of higher-level concepts,
- involve any tool for a clever handling of neural networks.

Here or there, the choice of words or parameter values is technically ambiguous. ",3
3425,The Pytorch basics you need to start your ML projects by Coursera Project Network,David W,"Mar 13, 2024","It isn't easy to follow along. The instructor knows his stuff but has difficulty connecting the dots in a helpful way for someone like me looking to get a solid overview before digging in deeper. After taking a long time walking through how to install libraries, he dove right into the details without explaining the theory behind why he was doing what he was doing.",2
3426,Deep Learning for Real Estate Price Prediction by Coursera Project Network,Akshay S,"Aug 23, 2022","Need to explain the basics of written code. I don't wish to be a robot, that you give me a piece of code and to learn deep learning I just remember the syntax, atleast explain what different terminology means and what the part of code is doing....
Total waste of 788 Rs. Stop making fool of people in the name of making them learn deep learning!",1
3427,Machine Learning: Regression by University of Washington,Hernan M,"Sep 26, 2017","I enrolled in this specialization to learn machine learning using GraphLab Create. Half way into the specialization the creators sold Turi, GrapLab's parent company, making it non available to the general public (not even by paying) and then all the knowledge devalued. I wish I had known this and I would have enrolled on a different specialization. The creators still give you the possibility of using numpy, scikit learn and pandas but I had already done a lot with GraphLab create. The time I invested on my nights after work became a waste. I was trying to convince the company I worked for to buy licenses for GraphLab create. 
Coursera should not allow folks to create courses that promote a private license course because it would make people waste their time and money if they decide to privatize the software.  
Don't take this course, and if you take it then only use GraphLab create when the authors give you no other option. 
Teaching style: Carlos was good, Emily is not very clear and loses focus of the topics and often rambles. She seems very knowledgeable but she lacks clarity of exposition when compared to Carlos or Andrew Ng.",1
